date,arena,age_group,home,away,parallel_slot
2027-04-10,Jarhallen,U8,Jutul 2,Sandefjord,3
2027-04-10,Jarhallen,U8,Jar 2,Holmen 3,0
2027-04-10,Jarhallen,U8,Holmen 2,Jutul 1,1
2027-04-10,Jarhallen,U8,Sandefjord,Jar 4,2
2027-04-10,Jarhallen,U8,Jutul 2,Frisk Asker 1,3
2027-04-10,Jarhallen,U8,Jar 2,Holmen 2,0
2027-04-10,Jarhallen,U8,Holmen 3,Sandefjord,1
2027-04-10,Jarhallen,U8,Jutul 1,Jutul 2,2
2027-04-10,Jarhallen,U8,Jar 4,Frisk Asker 1,3
2027-04-10,Jarhallen,U8,Jar 2,Sandefjord,0
2027-04-10,Jarhallen,U8,Jutul 2,Holmen 2,1
2027-04-10,Jarhallen,U8,Frisk Asker 1,Holmen 3,2
2027-04-10,Jarhallen,U8,Jar 4,Jutul 1,3
2027-04-10,Jarhallen,U8,Jar 2,Jutul 2,0
2027-04-10,Jarhallen,U8,Sandefjord,Frisk Asker 1,1
2027-04-10,Jarhallen,U8,Holmen 2,Jar 4,2
2027-04-10,Jarhallen,U8,Holmen 3,Jutul 1,3
2027-04-10,Jarhallen,U8,Jar 2,Frisk Asker 1,0
2027-04-10,Jarhallen,U8,Jar 4,Jutul 2,1
2027-04-10,Jarhallen,U8,Jutul 1,Sandefjord,2
2027-04-10,Jarhallen,U8,Holmen 3,Holmen 2,3
2027-04-10,Jarhallen,U8,Jar 2,Jar 4,0
2027-04-10,Jarhallen,U8,Frisk Asker 1,Jutul 1,1
2027-04-10,Jarhallen,U8,Jutul 2,Holmen 3,2
2027-04-10,Jarhallen,U8,Sandefjord,Holmen 2,3
2027-04-11,Sandefjord ishall,U7,Jar 1,Frisk Asker 1,0
2027-04-11,Sandefjord ishall,U7,Frisk Asker 3,Jar 3,1
2027-04-11,Sandefjord ishall,U7,Jutul 2,Jar 4,2
2027-04-11,Sandefjord ishall,U7,Holmen 1,Skien,3
2027-04-11,Sandefjord ishall,U7,Jar 1,Jar 3,0
2027-04-11,Sandefjord ishall,U7,Jar 4,Frisk Asker 1,1
2027-04-11,Sandefjord ishall,U7,Skien,Frisk Asker 3,2
2027-04-11,Sandefjord ishall,U7,Holmen 1,Jutul 2,3
2027-04-11,Sandefjord ishall,U7,Jar 1,Jar 4,0
2027-04-11,Sandefjord ishall,U7,Jar 3,Skien,1
2027-04-11,Sandefjord ishall,U7,Frisk Asker 1,Holmen 1,2
2027-04-11,Sandefjord ishall,U7,Frisk Asker 3,Jutul 2,3
2027-04-11,Sandefjord ishall,U7,Jar 1,Skien,0
2027-04-11,Sandefjord ishall,U7,Holmen 1,Jar 4,1
2027-04-11,Sandefjord ishall,U7,Jutul 2,Jar 3,2
2027-04-11,Sandefjord ishall,U7,Frisk Asker 3,Frisk Asker 1,3
2027-04-11,Sandefjord ishall,U7,Jar 1,Holmen 1,0
2027-04-11,Sandefjord ishall,U7,Skien,Jutul 2,1
2027-04-11,Sandefjord ishall,U7,Jar 4,Frisk Asker 3,2
2027-04-11,Sandefjord ishall,U7,Jar 3,Frisk Asker 1,3
2027-04-11,Sandefjord ishall,U7,Jar 1,Jutul 2,0
2027-04-11,Sandefjord ishall,U7,Frisk Asker 3,Holmen 1,1
2027-04-11,Sandefjord ishall,U7,Frisk Asker 1,Skien,2
2027-04-11,Sandefjord ishall,U7,Jar 3,Jar 4,3
2027-04-11,Sandefjord ishall,U7,Jar 1,Frisk Asker 3,0
2027-04-11,Sandefjord ishall,U7,Jutul 2,Frisk Asker 1,1
2027-04-11,Sandefjord ishall,U7,Holmen 1,Jar 3,2
2027-04-11,Sandefjord ishall,U7,Skien,Jar 4,3
